iter	RMSE
149	356.0927371
150	355.3582128
151	354.4942462
152	353.9748577
153	353.3638524
154	353.0418228
155	349.9252789
156	349.3219906
157	349.0911816
158	348.7510158
159	348.2787941
160	347.4091106
161	346.9448588
162	346.3189351
163	345.8926118
164	344.4802706
165	343.797449
166	343.2859109
167	342.8326083
168	341.8552017
169	341.0776087
170	338.9405301
171	338.1881733
172	337.6629293
173	337.2291098
174	336.7521868
175	336.6295269
176	335.1926041
177	334.9617773
178	333.8784985
179	333.2494062
180	332.9831856
181	332.0443394
182	330.7246936
183	329.3920635
184	328.9652857
185	328.7442071
186	327.070652
187	325.896198
188	324.8093829
189	323.9837377
190	323.6304201
191	322.4661544
192	322.0058547
193	321.4530301
194	320.96718
195	320.4679371
196	320.3054163
197	320.1572437
198	320.0471377
199	319.6385627
200	319.4284342
201	319.2055018
202	318.1662855
203	317.9098777
204	316.9875907
205	315.7882533
206	315.3512421
207	315.1326087
208	314.8997296
209	314.6608395
210	314.4843423
211	313.4485804
212	312.5258988
213	312.144397
214	311.7338538
215	311.391096
216	310.5190458
217	310.2510803
218	309.2880791
219	308.524684
220	308.1132573
221	307.2907337
222	307.0067603
223	306.757577
224	306.1542018
225	305.7175013
226	304.6081121
227	304.5314913
228	304.2824392
229	303.0248639
230	301.5917253
231	301.276022
232	301.0984562
233	300.5389146
234	300.0694556
235	299.7554456
236	298.9129046
237	298.2351511
238	297.1929588
239	296.7129308
240	296.5209207
241	296.4516576
242	296.270916
243	296.2099924
244	296.0792239
245	295.4699278
246	295.3434975
247	294.8874365
248	294.6389507
249	294.3249926
250	293.6575284
251	293.3482944
252	292.4204215
253	291.9100955
254	291.3563683
255	290.7835511
256	290.5548612
257	290.3045984
258	290.0736289
259	289.9125145
260	289.4314677
261	289.2530462
262	288.4964497
263	288.395761
264	288.1717827
265	288.1176786
266	287.3642637
267	286.9746252
268	286.7634131
269	286.6714641
270	285.9976602
271	285.1339202
272	284.9138555
273	284.4235388
274	283.7843947
275	283.0803517
276	282.368227
277	282.2903769
278	282.1691963
279	281.9990568
280	281.8766817
281	281.729064
282	281.0649123
283	280.8932116
284	280.2714667
285	279.134263
286	278.5730461
287	278.4869197
288	277.5393092
289	277.3439951
290	276.9300842
291	276.3345558
292	276.1830089
293	275.6822085
294	274.8718306
295	274.5326139
296	273.5525932
297	273.3375783
298	272.7354467
299	272.5947081
300	272.1933293
301	271.5603716
302	271.2582834
303	270.706381
304	270.5243995
305	270.3133756
306	270.195098
307	270.1085213
308	269.7553096
309	269.4709565
310	269.1716396
311	269.0706717
312	268.3437899
313	268.2472949
314	268.1601439
315	267.8317202
316	267.734701
317	267.6559652
318	267.2701
319	267.0280406
320	266.5445078
321	266.4910247
322	265.9057264
323	265.3820017
324	264.5069158
325	263.9348139
326	263.7686357
327	263.6013606
328	263.4149527
329	263.3635574
330	263.0049344
331	262.4780143
332	262.0687262
333	261.7900647
334	261.7152561
335	261.2418302
336	260.7690491
337	260.3294878
338	260.1383741
339	259.7176294
340	259.3766889
341	259.014216
342	258.859011
343	258.4950171
344	257.9740784
345	257.6833458
346	257.3770439
347	256.9972355
348	256.5773812
349	256.2189812
350	256.0210701
351	255.8673431
352	255.6570413
353	255.1673957
354	254.6162106
355	254.4781177
356	254.1877744
357	253.9135567
358	253.6356494
359	253.3624455
360	253.0364823
361	252.7304992
362	252.6002891
363	252.2163716
364	252.0867169
365	251.8632876
366	251.5264546
367	251.3022756
368	251.0081519
369	250.6795494
370	250.5172261
371	250.40301
372	250.3619819
373	250.0406038
374	249.8593093
375	249.6072941
376	249.5278303
377	249.0068076
378	248.4614428
379	248.3415247
380	248.1885832
381	248.0377872
382	247.8167213
383	247.6489626
384	247.4328045
385	247.3459738
386	247.0165585
387	246.831765
388	246.6780266
389	246.4547764
390	246.421921
391	246.172808
392	246.0668047
393	245.9232565
394	245.5987653
395	245.2534694
396	245.0210396
397	244.9020859
398	244.7951164
399	244.4843165
400	244.273011
401	243.9555206
402	243.7867486
403	243.6519091
404	243.4342914
405	243.395565
406	243.2273783
407	243.1314277
408	242.9293811
409	242.627288
410	242.2827672
411	241.8398292
412	241.7585361
413	241.2201216
414	241.1312786
415	240.9619479
416	240.7126189
417	240.6698376
418	240.2340476
419	239.9232601
420	239.7469294
421	239.4218447
422	239.1273691
423	238.750392
424	238.6739854
425	238.5658009
426	238.5186258
427	238.2716745
428	238.2406525
429	238.0274986
430	237.9397139
431	237.9022369
432	237.6841928
433	237.5654851
434	237.36713
435	237.2619033
436	237.1066331
437	237.0045711
438	236.9757127
439	236.9142914
440	236.6915157
441	236.4339889
442	236.3283732
443	236.2931091
444	236.2611709
445	236.2198314
446	236.0725823
447	235.9989108
448	235.9341718
449	235.8989229
450	235.6935463
451	235.5550488
452	235.3828525
453	235.3281455
454	235.1129874
455	235.0311984
456	234.9446101
457	234.660133
458	234.4160056
459	234.3367886
460	234.3171573
461	234.2775838
462	234.1600996
463	234.025309
464	233.904994
465	233.760701
466	233.6876463
467	233.3751379
468	233.3577432
469	233.2104271
470	232.8605819
471	232.488833
472	232.3483236
473	232.028726
474	231.9838289
475	231.9437623
476	231.8975699
477	231.677489
478	231.5867149
479	231.5235446
480	231.247093
481	231.1041521
482	230.8626961
483	230.6241347
484	230.3360277
485	230.0964578
486	230.0610317
487	229.9309534
488	229.721153
489	229.589063
490	229.419049
491	229.2122031
492	229.0390242
493	228.8661946
494	228.7481955
495	228.6779682
496	228.454984
497	228.383648
498	228.2420789
499	228.2132051
500	228.1108589
501	227.965283
502	227.7245766
503	227.5887906
504	227.5230696
505	227.4844545
506	227.4671928
507	227.267348
508	227.0213263
509	226.9827799
510	226.7493126
511	226.5470229
512	226.4887086
513	226.2424661
514	226.2148767
515	226.1491284
516	226.0030752
517	225.8878209
518	225.7728737
519	225.7495237
520	225.7199187
521	225.6391805
522	225.5090651
523	225.4095172
524	225.3765008
525	225.2510915
526	225.0969465
527	224.9687556
528	224.7357626
529	224.4455889
530	224.2968779
531	224.1992894
532	224.1398621
533	223.9859475
534	223.8921305
535	223.7895863
536	223.5396912
537	223.3450094
538	223.2310308
539	223.0670911
540	223.0016719
541	222.8211519
542	222.7249707
543	222.5194908
544	222.3808033
545	222.2679922
546	222.0797213
547	221.7864792
548	221.7650504
549	221.685611
550	221.6053596
551	221.5640153
552	221.5405958
553	221.3766315
554	221.2344056
555	221.1762018
556	220.985742
557	220.8810852
558	220.8217029
559	220.6940697
560	220.5987423
561	220.4270389
562	220.3518398
563	220.2678269
564	220.1482637
565	219.9945353
566	219.9207292
567	219.8463269
568	219.7555649
569	219.6454892
570	219.5975729
571	219.430728
572	219.2371678
573	219.099665
574	218.8953619
575	218.7931231
576	218.7687339
577	218.7066577
578	218.6567369
579	218.5750499
580	218.4440828
581	218.333863
582	218.2175679
583	218.1997814
584	218.1053216
585	218.0679792
586	218.0402166
587	217.9265802
588	217.6545007
589	217.4169958
590	217.3284443
591	217.2744962
592	217.1744172
593	217.1181915
594	217.0032101
595	216.8976239
596	216.8142162
597	216.7469715
598	216.6840623
599	216.6187566
600	216.5072143
601	216.4256987
602	216.2642883
603	216.1949055
604	216.1639703
605	215.9327561
606	215.8702977
607	215.704874
608	215.6526272
609	215.5758469
610	215.4432985
611	215.3605895
612	215.1877121
613	215.1099378
614	215.0207745
615	214.9322323
616	214.8650952
617	214.7879166
618	214.7183932
619	214.5572438
620	214.4957276
621	214.4562408
622	214.3043014
623	214.1365758
624	213.9952321
625	213.859263
626	213.7548089
627	213.6522515
628	213.5379239
629	213.4423253
630	213.3249251
631	213.2247907
632	213.1245281
633	213.0401798
634	212.9608751
635	212.8182455
636	212.7558715
637	212.5447597
638	212.421861
639	212.3519271
640	212.3052141
641	212.2956665
642	212.1303098
643	212.0581615
644	211.8920699
645	211.8659625
646	211.6871394
647	211.5671965
648	211.3523186
649	211.1666622
650	210.967616
651	210.9152285
652	210.863641
653	210.741007
654	210.6076533
655	210.4709251
656	210.270941
657	210.2052184
658	210.1576771
659	210.1077115
660	210.0360015
661	209.9172711
662	209.7751209
663	209.7235159
664	209.4638327
665	209.2478491
666	209.1493676
667	208.9481657
668	208.8591995
669	208.8346201
670	208.6662373
671	208.579223
672	208.4648652
673	208.4030736
674	208.3509811
675	208.1843096
676	208.1078889
677	207.9405811
678	207.8443313
679	207.7781623
680	207.6727378
681	207.6401749
682	207.5284739
683	207.4455008
684	207.3795523
685	207.3002919
686	207.2429897
687	207.2064243
688	207.1839805
689	207.1567247
690	206.9842597
691	206.9754318
692	206.8433027
693	206.673462
694	206.6643726
695	206.587224
696	206.4754063
697	206.2685302
698	206.1535299
699	206.0667055
700	206.0576288
701	206.049255
702	205.9729745
703	205.8766783
704	205.7238842
705	205.541411
706	205.5332548
707	205.4140539
708	205.3340967
709	205.2374498
710	205.1420565
711	205.083132
712	205.0666335
713	205.0123067
714	204.9620199
715	204.7914258
716	204.5938332
717	204.4848611
718	204.3647258
719	204.1645778
720	204.0422632
721	204.0071682
722	203.9280588
723	203.849918
724	203.8423246
725	203.7076438
726	203.6074142
727	203.547044
728	203.4941346
729	203.3263845
730	203.2708702
731	203.138239
732	203.1274833
733	203.0922882
734	203.0187842
735	202.9618443
736	202.8640747
737	202.6406513
738	202.4295076
739	202.3727712
740	202.2416284
741	202.1574185
742	202.1033575
743	202.0283749
744	201.9285739
745	201.7885702
746	201.7235167
747	201.6463733
748	201.5907117
749	201.5418805
750	201.4051837
751	201.3333839
752	201.3176678
753	201.2087792
754	201.1588742
755	201.1229747
756	201.0755422
757	201.0509275
758	201.0096781
759	200.9832101
760	200.9344816
761	200.9221578
762	200.7917974
763	200.7560579
764	200.7342385
765	200.6212442
766	200.5810213
767	200.5080184
768	200.4117146
769	200.2956988
770	200.1797913
771	200.1161006
772	200.0494845
773	200.0396801
774	199.9744458
775	199.9150621
776	199.907601
777	199.8656164
778	199.8591379
779	199.7439618
780	199.7273369
781	199.7212921
782	199.7160687
783	199.6817677
784	199.6221916
785	199.5421085
786	199.5095218
787	199.4251257
788	199.3645288
789	199.2819386
790	199.2524004
791	199.1877151
792	199.0930358
793	198.958025
794	198.8023271
795	198.7712919
796	198.6939557
797	198.6371391
798	198.5675921
799	198.5286336
800	198.3569291
801	198.2789329
802	198.2731688
803	198.1306514
804	198.0559769
805	197.9484979
806	197.8987535
807	197.7724666
808	197.629286
809	197.5934355
810	197.5549078
811	197.5495442
812	197.498512
813	197.4700811
814	197.3751237
815	197.365809
816	197.2766455
817	197.2028237
818	197.1485159
819	197.0146837
820	196.961405
821	196.890996
822	196.8105465
823	196.7457844
824	196.7088646
825	196.4714145
826	196.4444519
827	196.4095284
828	196.392326
829	196.2991822
830	196.2331985
831	196.0694811
832	195.9647985
833	195.9530156
834	195.9286001
835	195.8515675
836	195.8318658
837	195.7740308
838	195.7381669
839	195.7027934
840	195.6271222
841	195.5127426
842	195.3982752
843	195.3345843
844	195.2922111
845	195.215634
846	195.0770811
847	195.0318477
848	194.9332162
849	194.927991
850	194.8583287
851	194.7951979
852	194.7800349
853	194.75439
854	194.7214908
855	194.6679588
856	194.599718
857	194.5464434
858	194.5162703
859	194.4806439
860	194.4323538
861	194.3894255
862	194.2794416
863	194.2250295
864	194.1531335
865	194.1120677
866	194.0548866
867	194.0135571
868	193.9358982
869	193.8788157
870	193.8339749
871	193.7825255
872	193.7384547
873	193.602297
874	193.5544685
875	193.5221284
876	193.4499921
877	193.3614178
878	193.2221071
879	193.1808728
880	193.1308193
881	193.0452834
882	193.0347359
883	192.9852076
884	192.8814255
885	192.8426126
886	192.7107321
887	192.6596466
888	192.5285139
889	192.4335526
890	192.4083348
891	192.3319837
892	192.3033323
893	192.2589507
894	192.2489571
895	192.2370763
896	192.1575467
897	192.0864572
898	192.0304568
899	191.9645062
900	191.8767198
901	191.780108
902	191.6772104
903	191.6361213
904	191.6260136
905	191.6154183
906	191.5485201
907	191.5196376
908	191.5098404
909	191.4483554
910	191.3181356
911	191.1995729
912	191.0769938
913	191.0235465
914	190.9897194
915	190.9474541
916	190.8668095
917	190.84393
918	190.7727116
919	190.7299082
920	190.7105307
921	190.6086777
922	190.5799672
923	190.4933661
924	190.3814866
925	190.3485974
926	190.3201491
927	190.2356116
928	190.1813894
929	190.1435865
930	190.1270786
931	190.0940287
932	190.0214592
933	189.9511544
934	189.9235549
935	189.8537091
936	189.7348014
937	189.7180054
938	189.6876297
939	189.6731037
940	189.6328449
941	189.5119787
942	189.4082242
943	189.3699476
944	189.328734
945	189.2580519
946	189.2323047
947	189.1615508
948	189.077007
949	189.0226303
950	189.0093166
951	188.995963
952	188.942002
953	188.9023343
954	188.8570587
955	188.803028
956	188.752868
957	188.7448252
958	188.6817813
959	188.6482185
960	188.6035653
961	188.5081177
962	188.4641056
963	188.4228446
964	188.3883611
965	188.3457809
966	188.3285491
967	188.2907059
968	188.2188919
969	188.1992968
970	188.183065
971	188.1277055
972	188.0952735
973	188.0592858
974	188.0335693
975	188.00279
976	187.9644317
977	187.9240504
978	187.901695
979	187.8774772
980	187.869979
981	187.8226691
982	187.7801817
983	187.7565479
984	187.749182
985	187.7459168
986	187.7390474
987	187.7007808
988	187.6288512
989	187.6079666
990	187.5361976
991	187.4833173
992	187.4768635
993	187.4614321
994	187.4006786
995	187.3302432
996	187.302468
997	187.2378647
998	187.1889756
999	187.156938
